id,timestamp,x_coord,y_coord,force_class,status,report_type
blue-2,2023-05-02 02:10:00,3740.3544392155227,4002.5139666889554,mechanized_patrol,active,sitrep
blue-3,2023-05-02 02:10:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,contact
blue-4,2023-05-02 02:10:00,10475.10886680948,5028.545071745961,infantry_squad,active,regular
blue-5,2023-05-02 02:10:00,8552.26450043645,4164.776708446696,uav_surveillance,maintenance,contact
blue-6,2023-05-02 02:10:00,2045.2275762053278,6231.728266362474,uav_surveillance,active,regular
blue-7,2023-05-02 02:10:00,4783.708873229731,3568.104757292385,infantry_squad,active,regular
blue-8,2023-05-02 02:10:00,4189.5673257509525,9343.010910396779,recon_team,maintenance,contact
blue-9,2023-05-02 02:10:00,5178.89338376935,6139.20808674169,command_post,active,regular
blue-0,2023-05-02 02:15:00,7866.351265897021,263.5548401878326,mechanized_patrol,active,regular
blue-1,2023-05-02 02:15:00,6519.093343032778,3372.8928687000853,command_post,active,contact
blue-2,2023-05-02 02:15:00,3524.735357324188,4281.575282099422,mechanized_patrol,active,regular
blue-3,2023-05-02 02:15:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,regular
blue-4,2023-05-02 02:15:00,10475.10886680948,5028.545071745961,infantry_squad,active,regular
blue-5,2023-05-02 02:15:00,9614.331906818597,3899.2910488885263,uav_surveillance,resupply,regular
blue-6,2023-05-02 02:15:00,1570.257033116693,6706.698809451108,uav_surveillance,resupply,regular
blue-7,2023-05-02 02:15:00,4763.432738787096,3900.8208366801646,infantry_squad,active,contact
blue-8,2023-05-02 02:15:00,4281.697989956604,8682.740976841214,recon_team,resupply,regular
blue-9,2023-05-02 02:15:00,5178.89338376935,6139.20808674169,command_post,maintenance,sitrep
blue-0,2023-05-02 02:20:00,8752.081927235993,1675.3830780913686,mechanized_patrol,active,regular
blue-1,2023-05-02 02:20:00,6519.093343032778,3372.8928687000853,command_post,maintenance,regular
blue-2,2023-05-02 02:20:00,4217.905323261948,2765.89286942201,mechanized_patrol,active,regular
blue-3,2023-05-02 02:20:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,contact
blue-4,2023-05-02 02:20:00,10478.393920155175,5122.616691401181,infantry_squad,resupply,regular
blue-5,2023-05-02 02:20:00,9621.219433063487,2460.1625492675557,uav_surveillance,active,regular
blue-6,2023-05-02 02:20:00,921.4352052083265,6880.55009427084,uav_surveillance,maintenance,contact
blue-7,2023-05-02 02:20:00,4743.156604344463,4233.536916067944,infantry_squad,active,regular
blue-8,2023-05-02 02:20:00,4318.488146153319,8419.078121515644,recon_team,maintenance,regular
blue-9,2023-05-02 02:20:00,5178.89338376935,6139.20808674169,command_post,resupply,regular
blue-0,2023-05-02 02:25:00,7096.48030923536,1483.651337757474,mechanized_patrol,resupply,regular
blue-1,2023-05-02 02:25:00,6519.093343032778,3372.8928687000853,command_post,maintenance,regular
blue-2,2023-05-02 02:25:00,4553.506340960911,2032.0691534524244,mechanized_patrol,resupply,regular
blue-3,2023-05-02 02:25:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,contact
blue-4,2023-05-02 02:25:00,10475.10886680948,5216.688311056401,infantry_squad,maintenance,contact
blue-5,2023-05-02 02:25:00,8189.990621259455,3899.515993105079,uav_surveillance,active,regular
blue-6,2023-05-02 02:25:00,272.61337729996023,6706.698809451109,uav_surveillance,active,regular
blue-7,2023-05-02 02:25:00,4743.156604344463,4233.536916067944,infantry_squad,active,contact
blue-8,2023-05-02 02:25:00,4265.319188470206,8284.173786359612,recon_team,resupply,contact
blue-9,2023-05-02 02:25:00,5178.89338376935,6139.20808674169,command_post,active,regular
blue-0,2023-05-02 02:30:00,6774.192500466691,1446.3278646515237,mechanized_patrol,active,regular
blue-1,2023-05-02 02:30:00,6519.093343032778,3372.8928687000853,command_post,active,regular
blue-2,2023-05-02 02:30:00,4553.506340960911,2032.0691534524244,mechanized_patrol,active,regular
blue-3,2023-05-02 02:30:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,regular
blue-4,2023-05-02 02:30:00,10465.269711222081,5310.301623236706,infantry_squad,resupply,regular
blue-5,2023-05-02 02:30:00,9698.959030794122,2450.5537122423943,uav_surveillance,active,regular
blue-6,2023-05-02 02:30:00,-202.35716578867505,6231.728266362474,uav_surveillance,active,sitrep
blue-7,2023-05-02 02:30:00,4722.880469901829,4566.252995455723,infantry_squad,resupply,regular
blue-8,2023-05-02 02:30:00,4431.78707422918,8623.591247812214,recon_team,maintenance,regular
blue-9,2023-05-02 02:30:00,5178.89338376935,6139.20808674169,command_post,maintenance,regular
blue-0,2023-05-02 02:35:00,7884.514958477776,603.297230498831,mechanized_patrol,active,regular
blue-1,2023-05-02 02:35:00,6519.093343032778,3372.8928687000853,command_post,active,contact
blue-2,2023-05-02 02:35:00,5682.7889829907635,3071.515683108617,mechanized_patrol,active,regular
blue-3,2023-05-02 02:35:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,sitrep
blue-4,2023-05-02 02:35:00,10448.924388769974,5403.000553295133,infantry_squad,active,sitrep
blue-5,2023-05-02 02:35:00,9258.540249364054,3098.9229638488773,uav_surveillance,resupply,regular
blue-6,2023-05-02 02:35:00,-376.20845060840657,5582.906438454107,uav_surveillance,active,regular
blue-7,2023-05-02 02:35:00,4702.604335459195,4898.969074843502,infantry_squad,active,regular
blue-8,2023-05-02 02:35:00,4676.2878855491035,8425.60142199511,recon_team,resupply,contact
blue-9,2023-05-02 02:35:00,5178.89338376935,6139.20808674169,command_post,active,regular
blue-0,2023-05-02 02:40:00,8474.346479370382,0.0,mechanized_patrol,resupply,regular
blue-1,2023-05-02 02:40:00,6528.107457404747,3355.721798134957,command_post,maintenance,sitrep
blue-2,2023-05-02 02:40:00,4020.6171068047347,2949.1946636802527,mechanized_patrol,resupply,contact
blue-3,2023-05-02 02:40:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,contact
blue-4,2023-05-02 02:40:00,10426.152532221118,5494.3334813625,infantry_squad,resupply,sitrep
blue-5,2023-05-02 02:40:00,8102.223808263592,3207.7512908334043,uav_surveillance,resupply,regular
blue-6,2023-05-02 02:40:00,-202.35716578867482,4934.08461054574,uav_surveillance,active,sitrep
blue-7,2023-05-02 02:40:00,4682.328201016561,5231.685154231282,infantry_squad,resupply,regular
blue-8,2023-05-02 02:40:00,4955.042565434581,8812.489247401421,recon_team,active,sitrep
blue-9,2023-05-02 02:40:00,5178.89338376935,6139.20808674169,command_post,maintenance,contact
blue-0,2023-05-02 02:45:00,7378.5353755327615,1255.776971633081,mechanized_patrol,active,contact
blue-1,2023-05-02 02:45:00,6528.107457404747,3355.721798134957,command_post,active,sitrep
blue-2,2023-05-02 02:45:00,3270.2164508003298,2893.971870816743,mechanized_patrol,maintenance,regular
blue-3,2023-05-02 02:45:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,regular
blue-4,2023-05-02 02:45:00,10397.0650837716,5583.855442594016,infantry_squad,active,regular
blue-5,2023-05-02 02:45:00,7816.01302179847,3130.3643517140836,uav_surveillance,resupply,regular
blue-6,2023-05-02 02:45:00,272.6133772999593,4459.114067457106,uav_surveillance,active,regular
blue-7,2023-05-02 02:45:00,4662.052066573927,5564.401233619061,infantry_squad,active,regular
blue-8,2023-05-02 02:45:00,5294.492084415396,9386.264872980042,recon_team,maintenance,contact
blue-9,2023-05-02 02:45:00,5179.028576698628,6141.094585462229,command_post,active,sitrep
blue-0,2023-05-02 02:50:00,7095.818163029698,1579.7650784357047,mechanized_patrol,active,regular
blue-1,2023-05-02 02:50:00,6528.107457404747,3355.721798134957,command_post,active,contact
blue-2,2023-05-02 02:50:00,4755.371248122498,3650.340171163026,mechanized_patrol,resupply,sitrep
blue-3,2023-05-02 02:50:00,1712.6818744631641,2524.574872603327,mechanized_patrol,resupply,contact
blue-4,2023-05-02 02:50:00,10361.803754546407,5671.130294993277,infantry_squad,active,regular
blue-5,2023-05-02 02:50:00,8012.395090627993,2372.798298385247,uav_surveillance,active,sitrep
blue-6,2023-05-02 02:50:00,921.4352052083261,4285.262782637374,uav_surveillance,maintenance,regular
blue-7,2023-05-02 02:50:00,4652.422125740441,5722.421302381124,infantry_squad,maintenance,regular
blue-8,2023-05-02 02:50:00,4859.741172976952,8880.85801761707,recon_team,maintenance,regular
blue-9,2023-05-02 02:50:00,5179.028576698628,6141.094585462229,command_post,active,sitrep
blue-0,2023-05-02 02:55:00,7363.496094331029,351.07559143669823,mechanized_patrol,active,sitrep
blue-1,2023-05-02 02:55:00,6528.107457404747,3355.721798134957,command_post,active,regular
blue-2,2023-05-02 02:55:00,5847.392435317801,4206.491092797807,mechanized_patrol,active,contact
blue-3,2023-05-02 02:55:00,2233.4593797627986,941.3602416225287,mechanized_patrol,resupply,contact
blue-4,2023-05-02 02:55:00,10320.540334197065,5755.732844252232,infantry_squad,resupply,regular
blue-5,2023-05-02 02:55:00,8811.84045844592,2939.977046140494,uav_surveillance,maintenance,regular
blue-6,2023-05-02 02:55:00,1570.257033116693,4459.114067457106,uav_surveillance,resupply,regular
blue-7,2023-05-02 02:55:00,4652.422125740441,5722.421302381124,infantry_squad,active,contact
blue-8,2023-05-02 02:55:00,4424.990261538508,8375.4511622541,recon_team,active,regular
blue-9,2023-05-02 02:55:00,5179.028576698628,6141.094585462229,command_post,maintenance,regular
blue-0,2023-05-02 03:00:00,8123.392512284556,922.5338086091257,mechanized_patrol,active,contact
blue-1,2023-05-02 03:00:00,6528.107457404747,3355.721798134957,command_post,resupply,sitrep
blue-2,2023-05-02 03:00:00,5847.392435317801,4206.491092797807,mechanized_patrol,maintenance,regular
blue-3,2023-05-02 03:00:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,contact
blue-4,2023-05-02 03:00:00,10320.540334197065,5755.732844252232,infantry_squad,active,contact
blue-5,2023-05-02 03:00:00,9606.56232749634,2466.685805394365,uav_surveillance,resupply,regular
blue-6,2023-05-02 03:00:00,2045.2275762053273,4934.08461054574,uav_surveillance,active,sitrep
blue-7,2023-05-02 03:00:00,4652.422125740441,5722.421302381124,infantry_squad,active,sitrep
blue-8,2023-05-02 03:00:00,4403.494849178274,9041.771199242263,recon_team,active,regular
blue-9,2023-05-02 03:00:00,5179.028576698628,6141.094585462229,command_post,resupply,sitrep
blue-0,2023-05-02 03:05:00,8123.392512284556,922.5338086091257,mechanized_patrol,active,regular
blue-1,2023-05-02 03:05:00,6528.107457404747,3355.721798134957,command_post,active,regular
blue-2,2023-05-02 03:05:00,4187.42610175808,4057.194243447005,mechanized_patrol,resupply,sitrep
blue-3,2023-05-02 03:05:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,regular
blue-4,2023-05-02 03:05:00,10273.475853959733,5837.250915255111,infantry_squad,resupply,regular
blue-5,2023-05-02 03:05:00,9588.237423245884,3664.7909469436877,uav_surveillance,maintenance,regular
blue-6,2023-05-02 03:05:00,2219.0788610250593,5582.906438454107,uav_surveillance,active,contact
blue-7,2023-05-02 03:05:00,4594.337393163018,5394.187734700242,infantry_squad,maintenance,regular
blue-8,2023-05-02 03:05:00,4403.494849178274,9041.771199242263,recon_team,active,sitrep
blue-9,2023-05-02 03:05:00,5179.028576698628,6141.094585462229,command_post,resupply,regular
blue-0,2023-05-02 03:10:00,8433.036341162895,839.6784596344952,mechanized_patrol,maintenance,regular
blue-1,2023-05-02 03:10:00,6528.107457404747,3355.721798134957,command_post,active,sitrep
blue-2,2023-05-02 03:10:00,4187.42610175808,4057.194243447005,mechanized_patrol,maintenance,regular
blue-3,2023-05-02 03:10:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,sitrep
blue-4,2023-05-02 03:10:00,10220.839607251224,5915.287360154154,infantry_squad,active,regular
blue-5,2023-05-02 03:10:00,9562.058939351782,2435.308916678422,uav_surveillance,active,contact
blue-6,2023-05-02 03:10:00,2045.2275762053278,6231.728266362474,uav_surveillance,active,regular
blue-7,2023-05-02 03:10:00,4536.252660585595,5065.954167019359,infantry_squad,maintenance,regular
blue-8,2023-05-02 03:10:00,4389.658698679872,9470.667568261217,recon_team,active,regular
blue-9,2023-05-02 03:10:00,5179.028576698628,6141.094585462229,command_post,resupply,sitrep
blue-0,2023-05-02 03:15:00,8851.518213326368,1054.7897868163159,mechanized_patrol,active,regular
blue-1,2023-05-02 03:15:00,6528.107457404747,3355.721798134957,command_post,resupply,contact
blue-2,2023-05-02 03:15:00,3206.618138639934,3968.9806840805923,mechanized_patrol,active,regular
blue-3,2023-05-02 03:15:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,contact
blue-4,2023-05-02 03:15:00,10162.888032574523,5989.461993234009,infantry_squad,active,regular
blue-5,2023-05-02 03:15:00,9562.058939351782,2435.308916678422,uav_surveillance,active,sitrep
blue-6,2023-05-02 03:15:00,1570.257033116693,6706.698809451108,uav_surveillance,active,regular
blue-7,2023-05-02 03:15:00,4478.167928008172,4737.720599338477,infantry_squad,maintenance,contact
blue-8,2023-05-02 03:15:00,4984.305957511213,9169.272342670603,recon_team,active,regular
blue-9,2023-05-02 03:15:00,5179.028576698628,6141.094585462229,command_post,resupply,regular
blue-0,2023-05-02 03:20:00,7843.951280902538,1723.6632803430657,mechanized_patrol,active,sitrep
blue-1,2023-05-02 03:20:00,6528.107457404747,3355.721798134957,command_post,maintenance,regular
blue-2,2023-05-02 03:20:00,3948.2394860256654,2476.407216917401,mechanized_patrol,active,regular
blue-3,2023-05-02 03:20:00,2233.4593797627986,941.3602416225287,mechanized_patrol,maintenance,regular
blue-4,2023-05-02 03:20:00,10099.903464176185,6059.41344313832,infantry_squad,active,regular
blue-5,2023-05-02 03:20:00,7758.089497259598,3057.756186617682,uav_surveillance,active,regular
blue-6,2023-05-02 03:20:00,921.4352052083265,6880.55009427084,uav_surveillance,active,regular
blue-7,2023-05-02 03:20:00,4420.083195430749,4409.487031657594,infantry_squad,resupply,regular
blue-8,2023-05-02 03:20:00,5005.325442284992,8502.937122451614,recon_team,maintenance,regular
blue-9,2023-05-02 03:20:00,5179.028576698628,6141.094585462229,command_post,maintenance,sitrep
blue-0,2023-05-02 03:25:00,6702.266135330092,509.4422106209988,mechanized_patrol,active,sitrep
blue-1,2023-05-02 03:25:00,6543.238932500053,3352.8581278590327,command_post,resupply,regular
blue-2,2023-05-02 03:25:00,4214.154775390083,1941.2310022393217,mechanized_patrol,active,sitrep
blue-3,2023-05-02 03:25:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,sitrep
blue-4,2023-05-02 03:25:00,10032.192756542257,6124.8009134346485,infantry_squad,active,regular
blue-5,2023-05-02 03:25:00,8815.647621434344,3522.3947295705343,uav_surveillance,resupply,regular
blue-6,2023-05-02 03:25:00,272.61337729996023,6706.698809451109,uav_surveillance,resupply,contact
blue-7,2023-05-02 03:25:00,4361.998462853326,4081.253463976712,infantry_squad,maintenance,regular
blue-8,2023-05-02 03:25:00,5013.07490655087,8257.272633823217,recon_team,active,regular
blue-9,2023-05-02 03:25:00,5179.028576698628,6141.094585462229,command_post,maintenance,regular
blue-0,2023-05-02 03:30:00,6516.883041905139,312.2809714827175,mechanized_patrol,maintenance,regular
blue-1,2023-05-02 03:30:00,6543.238932500053,3352.8581278590327,command_post,active,regular
blue-2,2023-05-02 03:30:00,4198.253593249454,3607.821812901707,mechanized_patrol,active,regular
blue-3,2023-05-02 03:30:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,regular
blue-4,2023-05-02 03:30:00,9960.085789434077,6185.305842940435,infantry_squad,active,contact
blue-5,2023-05-02 03:30:00,8029.473884919379,2995.607923082544,uav_surveillance,maintenance,regular
blue-6,2023-05-02 03:30:00,-202.35716578867505,6231.728266362474,uav_surveillance,maintenance,sitrep
blue-7,2023-05-02 03:30:00,4361.998462853326,4081.253463976712,infantry_squad,maintenance,contact
blue-8,2023-05-02 03:30:00,4787.339174532887,8884.55871188868,recon_team,active,sitrep
blue-9,2023-05-02 03:30:00,5179.028576698628,6141.094585462229,command_post,maintenance,regular
blue-0,2023-05-02 03:35:00,7518.571241172536,1644.3464838454602,mechanized_patrol,active,regular
blue-1,2023-05-02 03:35:00,6543.238932500053,3352.8581278590327,command_post,active,contact
blue-2,2023-05-02 03:35:00,4198.253593249454,3607.821812901707,mechanized_patrol,active,regular
blue-3,2023-05-02 03:35:00,1712.6818744631641,2524.574872603327,mechanized_patrol,active,regular
blue-4,2023-05-02 03:35:00,9883.933860747227,6240.633457721062,infantry_squad,active,regular
blue-5,2023-05-02 03:35:00,7826.272460039589,3658.4802785978454,uav_surveillance,resupply,regular
blue-6,2023-05-02 03:35:00,-376.20845060840657,5582.906438454107,uav_surveillance,active,contact
blue-7,2023-05-02 03:35:00,4303.913730275903,3753.0198962958293,infantry_squad,resupply,regular
blue-8,2023-05-02 03:35:00,4747.6705604955105,8994.791899604908,recon_team,active,contact
blue-9,2023-05-02 03:35:00,5179.028576698628,6141.094585462229,command_post,active,sitrep
blue-0,2023-05-02 03:40:00,8826.815874075604,1073.0480429109602,mechanized_patrol,active,regular
blue-1,2023-05-02 03:40:00,6543.238932500053,3352.8581278590327,command_post,resupply,regular
blue-2,2023-05-02 03:40:00,4193.603766125187,4095.1666585828502,mechanized_patrol,maintenance,sitrep
blue-3,2023-05-02 03:40:00,2233.4593797627986,941.3602416225287,mechanized_patrol,maintenance,sitrep
blue-4,2023-05-02 03:40:00,9804.107975023508,6290.51420719883,infantry_squad,active,regular
blue-5,2023-05-02 03:40:00,8185.259790858351,2284.2043968344688,uav_surveillance,active,regular
blue-6,2023-05-02 03:40:00,-202.35716578867482,4934.08461054574,uav_surveillance,active,regular
blue-7,2023-05-02 03:40:00,4248.243618741779,3438.4312167717962,infantry_squad,active,sitrep
blue-8,2023-05-02 03:40:00,4209.96778265348,8669.31888176201,recon_team,active,regular
blue-9,2023-05-02 03:40:00,5179.028576698628,6141.094585462229,command_post,active,regular
blue-0,2023-05-02 03:45:00,8516.758845428682,0.0,mechanized_patrol,active,sitrep
blue-1,2023-05-02 03:45:00,6543.238932500053,3352.8581278590327,command_post,maintenance,contact
blue-2,2023-05-02 03:45:00,3887.337639272063,4503.8697916273795,mechanized_patrol,maintenance,regular
blue-3,2023-05-02 03:45:00,1712.6818744631641,2524.574872603327,mechanized_patrol,maintenance,regular
blue-4,2023-05-02 03:45:00,9804.107975023508,6290.51420719883,infantry_squad,resupply,sitrep
blue-5,2023-05-02 03:45:00,8103.403042541619,2400.0100369765787,uav_surveillance,resupply,regular
blue-6,2023-05-02 03:45:00,272.6133772999593,4459.114067457106,uav_surveillance,active,contact
blue-7,2023-05-02 03:45:00,4580.079014395379,3469.996724886348,infantry_squad,active,regular
blue-8,2023-05-02 03:45:00,4392.784552532909,9310.429225692988,recon_team,active,regular
blue-9,2023-05-02 03:45:00,5179.028576698628,6141.094585462229,command_post,maintenance,contact
blue-0,2023-05-02 03:50:00,6850.0921787620155,0.0,mechanized_patrol,active,contact
blue-1,2023-05-02 03:50:00,6543.238932500053,3352.8581278590327,command_post,active,regular
blue-2,2023-05-02 03:50:00,4909.941600732324,3187.792698223061,mechanized_patrol,active,sitrep
blue-3,2023-05-02 03:50:00,1712.6818744631641,2524.574872603327,mechanized_patrol,resupply,regular
blue-4,2023-05-02 03:50:00,9720.997035954091,6334.705077376282,infantry_squad,active,regular
blue-5,2023-05-02 03:50:00,9551.249287900626,3291.4068117760803,uav_surveillance,active,regular
blue-6,2023-05-02 03:50:00,921.4352052083261,4285.262782637374,uav_surveillance,active,regular
blue-7,2023-05-02 03:50:00,4911.914410048979,3501.5622330009,infantry_squad,active,regular
blue-8,2023-05-02 03:50:00,4120.23830403312,8753.440771954263,recon_team,active,sitrep
blue-9,2023-05-02 03:50:00,5179.028576698628,6141.094585462229,command_post,resupply,sitrep
blue-0,2023-05-02 03:55:00,6587.008962251282,0.0,mechanized_patrol,maintenance,sitrep
blue-1,2023-05-02 03:55:00,6534.502527990623,3359.9916592311365,command_post,maintenance,contact
blue-2,2023-05-02 03:55:00,5128.240191522753,2906.8454442622315,mechanized_patrol,active,contact
blue-3,2023-05-02 03:55:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,regular
blue-4,2023-05-02 03:55:00,9635.005951679845,6372.99077477596,infantry_squad,active,regular
blue-5,2023-05-02 03:55:00,9714.926882847487,3382.764544888413,uav_surveillance,active,sitrep
blue-6,2023-05-02 03:55:00,1570.257033116693,4459.114067457106,uav_surveillance,active,regular
blue-7,2023-05-02 03:55:00,5243.74980570258,3533.1277411154524,infantry_squad,resupply,regular
blue-8,2023-05-02 03:55:00,4740.34368685212,8508.667900411388,recon_team,active,regular
blue-9,2023-05-02 03:55:00,5179.028576698628,6141.094585462229,command_post,active,sitrep
blue-0,2023-05-02 04:00:00,7535.657043029908,0.0,mechanized_patrol,active,regular
blue-1,2023-05-02 04:00:00,6534.502527990623,3359.9916592311365,command_post,active,regular
blue-2,2023-05-02 04:00:00,3843.6815731680645,3833.4603180778877,mechanized_patrol,active,regular
blue-3,2023-05-02 04:00:00,1712.6818744631641,2524.574872603327,mechanized_patrol,maintenance,regular
blue-4,2023-05-02 04:00:00,9546.553662119557,6405.1847753286,infantry_squad,active,regular
blue-5,2023-05-02 04:00:00,8019.469222627081,3012.8649370914686,uav_surveillance,active,regular
blue-6,2023-05-02 04:00:00,2045.2275762053273,4934.08461054574,uav_surveillance,active,contact
blue-7,2023-05-02 04:00:00,5243.74980570258,3533.1277411154524,infantry_squad,maintenance,contact
blue-8,2023-05-02 04:00:00,5127.657468096493,8355.78435988746,recon_team,active,regular
blue-9,2023-05-02 04:00:00,5179.028576698628,6141.094585462229,command_post,active,regular
blue-0,2023-05-02 04:05:00,7535.657043029908,0.0,mechanized_patrol,active,regular
blue-1,2023-05-02 04:05:00,6534.502527990623,3359.9916592311365,command_post,active,regular
blue-2,2023-05-02 04:05:00,3843.6815731680645,3833.4603180778877,mechanized_patrol,active,regular
blue-3,2023-05-02 04:05:00,2233.4593797627986,941.3602416225287,mechanized_patrol,active,sitrep
blue-4,2023-05-02 04:05:00,9546.553662119557,6405.1847753286,infantry_squad,active,regular
blue-5,2023-05-02 04:05:00,8060.414094323775,3694.673566055262,uav_surveillance,maintenance,regular
blue-6,2023-05-02 04:05:00,2219.0788610250593,5582.906438454107,uav_surveillance,active,regular
blue-7,2023-05-02 04:05:00,5575.58520135618,3564.6932492300043,infantry_squad,active,sitrep
blue-8,2023-05-02 04:05:00,5253.835014787306,8370.456132284286,recon_team,resupply,regular
blue-9,2023-05-02 04:05:00,5179.028576698628,6141.094585462229,command_post,maintenance,contact
blue-0,2023-05-02 04:10:00,6923.702576574288,322.84885234739613,mechanized_patrol,active,contact
blue-1,2023-05-02 04:10:00,6545.929581836891,3360.881818114723,command_post,active,regular
blue-2,2023-05-02 04:10:00,5263.678776097224,3878.659937653578,mechanized_patrol,active,regular
blue-3,2023-05-02 04:10:00,1712.6818744631641,2524.574872603327,mechanized_patrol,maintenance,regular
blue-4,2023-05-02 04:10:00,9456.071097936772,6431.130233099639,infantry_squad,active,regular
blue-5,2023-05-02 04:10:00,8737.024567941835,2698.1836695420066,uav_surveillance,active,regular
blue-6,2023-05-02 04:10:00,2045.2275762053278,6231.728266362474,uav_surveillance,maintenance,regular
blue-7,2023-05-02 04:10:00,5907.42059700978,3596.2587573445567,infantry_squad,active,regular
blue-8,2023-05-02 04:10:00,5253.835014787306,8370.456132284286,recon_team,active,sitrep
blue-9,2023-05-02 04:10:00,5179.028576698628,6141.094585462229,command_post,active,sitrep
blue-0,2023-05-02 04:15:00,8325.799115767588,1141.0199095785679,mechanized_patrol,active,sitrep
blue-1,2023-05-02 04:15:00,6545.929581836891,3360.881818114723,command_post,maintenance,regular
blue-2,2023-05-02 04:15:00,3631.747620246212,3540.165505881711,mechanized_patrol,active,regular
blue-3,2023-05-02 04:15:00,1712.6818744631641,2524.574872603327,mechanized_patrol,resupply,contact
blue-4,2023-05-02 04:15:00,9456.071097936772,6431.130233099639,infantry_squad,active,regular
blue-5,2023-05-02 04:15:00,8412.709859131275,2747.58014638663,uav_surveillance,maintenance,regular
blue-6,2023-05-02 04:15:00,1570.257033116693,6706.698809451108,uav_surveillance,active,regular
blue-7,2023-05-02 04:15:00,6239.25599266338,3627.824265459109,infantry_squad,resupply,regular
blue-8,2023-05-02 04:15:00,4683.405848680883,8715.499623600344,recon_team,resupply,regular
blue-9,2023-05-02 04:15:00,5179.028576698628,6141.094585462229,command_post,maintenance,sitrep
blue-0,2023-05-02 04:20:00,7741.650226774817,878.4291839980903,mechanized_patrol,resupply,regular
blue-1,2023-05-02 04:20:00,6545.929581836891,3360.881818114723,command_post,active,regular
blue-2,2023-05-02 04:20:00,3413.8066118377174,3494.960279217262,mechanized_patrol,maintenance,sitrep
blue-3,2023-05-02 04:20:00,2233.4593797627986,941.3602416225287,mechanized_patrol,maintenance,contact
blue-4,2023-05-02 04:20:00,9363.999081088914,6450.700744426844,infantry_squad,active,regular
blue-5,2023-05-02 04:20:00,7844.786556739322,2469.1058320199318,uav_surveillance,active,regular
blue-6,2023-05-02 04:20:00,921.4352052083265,6880.55009427084,uav_surveillance,active,regular
blue-7,2023-05-02 04:20:00,6343.767016375568,3637.765771429409,infantry_squad,active,regular
blue-8,2023-05-02 04:20:00,4286.63020020019,8955.502875810329,recon_team,active,regular
blue-9,2023-05-02 04:20:00,5179.028576698628,6141.094585462229,command_post,maintenance,contact
blue-0,2023-05-02 04:25:00,7741.650226774817,878.4291839980903,mechanized_patrol,active,contact
blue-1,2023-05-02 04:25:00,6545.929581836891,3360.881818114723,command_post,active,regular
blue-2,2023-05-02 04:25:00,4715.906828304194,3698.7812788466654,mechanized_patrol,active,regular
blue-3,2023-05-02 04:25:00,1712.6818744631641,2524.574872603327,mechanized_patrol,maintenance,contact
blue-4,2023-05-02 04:25:00,9270.78617718702,6463.800963746249,infantry_squad,active,regular
blue-5,2023-05-02 04:25:00,8047.288657566771,2778.5880641331632,uav_surveillance,resupply,regular
blue-6,2023-05-02 04:25:00,272.61337729996023,6706.698809451109,uav_surveillance,active,regular
blue-7,2023-05-02 04:25:00,6013.942947759219,3686.0067796326875,infantry_squad,active,regular
blue-8,2023-05-02 04:25:00,4286.63020020019,8955.502875810329,recon_team,maintenance,contact
blue-9,2023-05-02 04:25:00,5179.028576698628,6141.094585462229,command_post,active,contact
blue-0,2023-05-02 04:30:00,6775.4013258088335,489.75237303450956,mechanized_patrol,resupply,regular
blue-1,2023-05-02 04:30:00,6540.3256436081865,3364.979556890495,command_post,active,regular
blue-2,2023-05-02 04:30:00,3505.98579170426,2552.5400900165314,mechanized_patrol,active,regular
blue-3,2023-05-02 04:30:00,2233.4593797627986,941.3602416225287,mechanized_patrol,maintenance,regular
blue-4,2023-05-02 04:30:00,9270.78617718702,6463.800963746249,infantry_squad,active,contact
blue-5,2023-05-02 04:30:00,8047.288657566771,2778.5880641331632,uav_surveillance,active,contact
blue-6,2023-05-02 04:30:00,-202.35716578867505,6231.728266362474,uav_surveillance,maintenance,regular
blue-7,2023-05-02 04:30:00,6013.942947759219,3686.0067796326875,infantry_squad,active,regular
blue-8,2023-05-02 04:30:00,4836.783048219857,8578.970953843156,recon_team,active,regular
blue-9,2023-05-02 04:30:00,5179.028576698628,6141.094585462229,command_post,active,sitrep
blue-0,2023-05-02 04:35:00,7716.227009143093,1529.1996137628757,mechanized_patrol,active,sitrep
blue-1,2023-05-02 04:35:00,6540.3256436081865,3364.979556890495,command_post,resupply,contact
blue-2,2023-05-02 04:35:00,3166.638779561573,2231.0533889360513,mechanized_patrol,resupply,regular
blue-3,2023-05-02 04:35:00,1712.6818744631641,2524.574872603327,mechanized_patrol,maintenance,regular
