id,timestamp,x_coord,y_coord,jammer_type,power,range,angle,direction,freq_low,freq_high,mobility,attached_entity_type,attached_entity_id
jammer-static-0,2023-05-02 00:35:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 00:35:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 00:35:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 00:35:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 00:35:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-02 00:35:00,5163.000489926999,6144.466335805621,vehicle_tactical,59.70443041321516,1071.0635442030293,180,68.17349491341216,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-3,2023-05-02 00:35:00,2918.4273509898376,2500.20940691744,drone_jammer,32.61497124862771,754.0202470486626,90,330.91866386329934,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 00:35:00,9635.005951679845,3872.242608026402,drone_jammer,32.964165739827095,788.5494123671327,90,171.2456493620645,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 00:35:00,5484.819888796842,3020.785890242456,vehicle_tactical,52.548920834061796,1058.415872872593,180,194.2628043734317,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 00:35:00,1376.8203437631294,9103.551803370465,vehicle_tactical,54.41443638720389,1036.342073805315,180,142.5826220755653,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 00:40:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 00:40:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 00:40:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 00:40:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 00:40:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-02 00:40:00,5163.000489926999,6144.466335805621,vehicle_tactical,59.70443041321516,1071.0635442030293,180,77.44997288067347,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-3,2023-05-02 00:40:00,2918.4273509898376,2500.20940691744,drone_jammer,32.61497124862771,754.0202470486626,90,342.00946060405374,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 00:40:00,9720.997035954091,3910.52830542608,drone_jammer,32.964165739827095,788.5494123671327,90,156.68525482015747,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 00:40:00,5916.040918880924,2312.367553579885,vehicle_tactical,52.548920834061796,1058.415872872593,180,213.55832075497307,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 00:40:00,1376.8203437631294,9103.551803370465,vehicle_tactical,54.41443638720389,1036.342073805315,180,170.5731181105859,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 00:45:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 00:45:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 00:45:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 00:45:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 00:45:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-0,2023-05-02 00:45:00,5163.000489926999,6144.466335805621,vehicle_tactical,59.70443041321516,1071.0635442030293,180,85.9516401445959,19.760252450078333,497.67051511842175,mobile,blue_force,blue-9
jammer-mobile-3,2023-05-02 00:45:00,5739.647949643526,29.74096272874158,drone_jammer,32.61497124862771,754.0202470486626,90,341.4451955589007,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 00:45:00,9804.107975023508,3954.7191756035313,drone_jammer,32.964165739827095,788.5494123671327,90,136.77927357724994,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 00:45:00,4275.564958523798,2585.390480513081,vehicle_tactical,52.548920834061796,1058.415872872593,180,231.2568516161911,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 00:45:00,2184.4188172800345,6737.58800280775,vehicle_tactical,54.41443638720389,1036.342073805315,180,150.7290607621968,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 00:50:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 00:50:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 00:50:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 00:50:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 00:50:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 00:50:00,5739.647949643526,29.74096272874158,drone_jammer,32.61497124862771,754.0202470486626,90,340.7441748341487,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 00:50:00,9883.933860747227,4004.5999250813,drone_jammer,32.964165739827095,788.5494123671327,90,161.79323695891196,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 00:50:00,5376.878367754058,3836.344737241679,vehicle_tactical,52.548920834061796,1058.415872872593,180,233.78506293727241,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 00:50:00,2184.4188172800345,6737.58800280775,vehicle_tactical,54.41443638720389,1036.342073805315,180,159.2376285531388,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 00:55:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 00:55:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 00:55:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 00:55:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 00:55:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 00:55:00,5739.647949643526,29.74096272874158,drone_jammer,32.61497124862771,754.0202470486626,90,314.26809792899246,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 00:55:00,9960.085789434075,4059.927539861928,drone_jammer,32.964165739827095,788.5494123671327,90,133.8226623887934,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 00:55:00,5676.957063556149,4177.196595324074,vehicle_tactical,52.548920834061796,1058.415872872593,180,254.58690592823575,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 00:55:00,2184.4188172800345,6737.58800280775,vehicle_tactical,54.41443638720389,1036.342073805315,180,185.94891522519268,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 01:00:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 01:00:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 01:00:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 01:00:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 01:00:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 01:00:00,5739.647949643526,29.74096272874158,drone_jammer,32.61497124862771,754.0202470486626,90,324.36103053258165,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 01:00:00,10032.192756542256,4120.432469367714,drone_jammer,32.964165739827095,788.5494123671327,90,149.68299300311455,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 01:00:00,4480.002095717176,3337.0050339392283,vehicle_tactical,52.548920834061796,1058.415872872593,180,249.33043927317132,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 01:00:00,2992.01729079694,4371.624202245035,vehicle_tactical,54.41443638720389,1036.342073805315,180,206.50159823471358,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 01:05:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 01:05:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 01:05:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 01:05:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 01:05:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 01:05:00,5739.647949643526,29.74096272874158,drone_jammer,32.61497124862771,754.0202470486626,90,308.2470340572284,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 01:05:00,10032.192756542256,4120.432469367714,drone_jammer,32.964165739827095,788.5494123671327,90,162.11316682532214,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 01:05:00,4547.24081438955,2665.739496041172,vehicle_tactical,52.548920834061796,1058.415872872593,180,219.87892697461103,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 01:05:00,2992.01729079694,4371.624202245035,vehicle_tactical,54.41443638720389,1036.342073805315,180,206.8455734162975,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 01:10:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 01:10:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 01:10:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 01:10:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 01:10:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 01:10:00,5739.647949643526,29.74096272874158,drone_jammer,32.61497124862771,754.0202470486626,90,300.6390756184371,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 01:10:00,10099.903464176185,4185.819939664041,drone_jammer,32.964165739827095,788.5494123671327,90,169.1832809779303,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 01:10:00,3829.545279378117,3530.275411049304,vehicle_tactical,52.548920834061796,1058.415872872593,180,229.8842107478114,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 01:10:00,2992.01729079694,4371.624202245035,vehicle_tactical,54.41443638720389,1036.342073805315,180,213.83673508135777,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 01:15:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 01:15:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 01:15:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 01:15:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 01:15:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 01:15:00,8560.868548297214,2440.727481459957,drone_jammer,32.61497124862771,754.0202470486626,90,299.6313248357466,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 01:15:00,10099.903464176185,4185.819939664041,drone_jammer,32.964165739827095,788.5494123671327,90,168.45454401811458,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 01:15:00,3180.4554412746597,2535.601322217147,vehicle_tactical,52.548920834061796,1058.415872872593,180,200.28095216734096,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 01:15:00,3799.615764313845,2005.6604016823208,vehicle_tactical,54.41443638720389,1036.342073805315,180,216.93534873603318,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 01:20:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 01:20:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 01:20:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 01:20:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 01:20:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 01:20:00,8560.868548297214,2440.727481459957,drone_jammer,32.61497124862771,754.0202470486626,90,270.3423829234202,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 01:20:00,10099.903464176185,4185.819939664041,drone_jammer,32.964165739827095,788.5494123671327,90,170.2196028286136,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 01:20:00,4551.670347532716,2995.3210973304185,vehicle_tactical,52.548920834061796,1058.415872872593,180,186.76539639921089,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 01:20:00,3799.615764313845,2005.6604016823208,vehicle_tactical,54.41443638720389,1036.342073805315,180,245.58410962998389,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 01:25:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 01:25:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 01:25:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 01:25:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 01:25:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 01:25:00,8560.868548297214,2440.727481459957,drone_jammer,32.61497124862771,754.0202470486626,90,241.37093877956582,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 01:25:00,10162.888032574523,4255.771389568353,drone_jammer,32.964165739827095,788.5494123671327,90,189.0090360834482,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 01:25:00,4375.96207451407,4069.0043172411633,vehicle_tactical,52.548920834061796,1058.415872872593,180,197.2073735263635,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 01:25:00,3799.615764313845,2005.6604016823208,vehicle_tactical,54.41443638720389,1036.342073805315,180,263.95417156682964,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 01:30:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 01:30:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 01:30:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 01:30:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 01:30:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 01:30:00,8617.9108530491,4911.195925648655,drone_jammer,32.61497124862771,754.0202470486626,90,265.95734073949177,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 01:30:00,10220.839607251224,4329.946022648208,drone_jammer,32.964165739827095,788.5494123671327,90,165.43002180511778,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 01:30:00,3673.318510889781,2947.718443716148,vehicle_tactical,52.548920834061796,1058.415872872593,180,172.98620694144802,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 01:30:00,4607.21423783075,360.3033988803936,vehicle_tactical,54.41443638720389,1036.342073805315,180,242.88802071124468,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 01:35:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 01:35:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 01:35:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 01:35:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 01:35:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 01:35:00,8617.9108530491,4911.195925648655,drone_jammer,32.61497124862771,754.0202470486626,90,247.47326415898857,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 01:35:00,10273.475853959731,4407.982467547251,drone_jammer,32.964165739827095,788.5494123671327,90,167.01738092913075,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 01:35:00,3673.318510889781,2947.718443716148,vehicle_tactical,52.548920834061796,1058.415872872593,180,191.89907038424496,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 01:35:00,4607.21423783075,360.3033988803936,vehicle_tactical,54.41443638720389,1036.342073805315,180,228.92750491184282,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 01:40:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 01:40:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 01:40:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 01:40:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 01:40:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 01:40:00,8617.9108530491,4911.195925648655,drone_jammer,32.61497124862771,754.0202470486626,90,241.28704950887285,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 01:40:00,10320.540334197063,4489.50053855013,drone_jammer,32.964165739827095,788.5494123671327,90,159.4004759369517,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 01:40:00,3180.8720420193054,4133.542911238209,vehicle_tactical,52.548920834061796,1058.415872872593,180,186.26071497667812,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
jammer-mobile-6,2023-05-02 01:40:00,4607.21423783075,360.3033988803936,vehicle_tactical,54.41443638720389,1036.342073805315,180,232.82763585872095,19.533650379905087,507.0480899289904,mobile,target,a4ed3238-dd50-4baf-9bfc-9c10fa360ef8
jammer-static-0,2023-05-02 01:45:00,5966.201999039332,3979.567415213905,static_barrage,85.58151714100576,1840.9980704686031,360,266.6403880803633,30.13609960124505,302.71477537347124,static,,
jammer-static-1,2023-05-02 01:45:00,3374.7809594463697,3930.6435735629584,static_barrage,104.08074916199921,2024.4980251754453,360,257.76706065206525,30.603974920770707,297.5855946288498,static,,
jammer-static-2,2023-05-02 01:45:00,3182.2348186332842,8786.657555101177,static_directional,129.5795589826134,2953.5686388921017,60,100.03368300179106,291.4594128632276,3079.0482387019574,static,,
jammer-static-3,2023-05-02 01:45:00,4519.709202549349,4435.917521938513,static_barrage,93.75822889915885,1905.8083468888053,360,15.642159452314988,29.878274639015526,288.7447848855963,static,,
jammer-static-4,2023-05-02 01:45:00,5208.162525092908,6317.61865701198,static_directional,157.11118514185478,3217.0241401864664,60,207.84677229243434,306.1371550864477,2863.7473150966985,static,,
jammer-mobile-3,2023-05-02 01:45:00,8617.9108530491,4911.195925648655,drone_jammer,32.61497124862771,754.0202470486626,90,270.7010314072565,1038.4683153886701,6085.711122120255,mobile,target,4bcb6c9a-c3db-4c78-9dc6-bf8ace954dd3
jammer-mobile-4,2023-05-02 01:45:00,10361.803754546409,4574.103087809085,drone_jammer,32.964165739827095,788.5494123671327,90,142.95191109459702,986.199644371361,6298.395466793497,mobile,blue_force,blue-4
jammer-mobile-5,2023-05-02 01:45:00,3484.7797026061694,3415.872378602968,vehicle_tactical,52.548920834061796,1058.415872872593,180,197.30321250490124,19.127055412303914,494.0809643253268,mobile,blue_force,blue-2
